student_id,major_subject,parental_education_level,internet_access_quality,part_time_job,study_group_participation,study_hours_per_week,attendance_rate_pct,previous_gpa,sleep_hours_per_night,extracurricular_activities_count,stress_level_score,tutoring_hours_per_week,distance_from_home_km,part_time_job_hours_per_week,final_exam_score
664,Humanities,Bachelor's,Excellent,Yes,Yes,2.1,100.0,2.7095633730565676,7.4,3,6.0,0.0,2.8,18.380082618927954,69.7
665,Engineering,High School,Good,Yes,Yes,9.7,100.0,3.1282860004594215,5.8,1,7.0,1.2,12.6,18.35107138251661,78.1
666,Engineering,Bachelor's,Excellent,No,Yes,9.6,66.6,2.160284295385006,7.3,1,7.0,0.9,14.0,,75.1
667,Engineering,Bachelor's,Poor,No,Yes,1.6,72.0,3.762295314232616,6.7,2,8.0,0.0,9.4,,100.0
668,Business,High School,Good,Yes,No,1.6,79.6,2.3231829497812675,6.1,4,5.0,0.8,10.3,16.70010260028657,76.1
669,Business,Master's,Good,No,Yes,15.1,93.2,,7.1,0,6.0,7.2,9.6,,100.0
670,Engineering,High School,Average,No,Yes,2.5,87.4,3.362189208022825,5.8,3,8.0,0.0,8.7,,84.4
671,Business,Bachelor's,Excellent,No,Yes,5.6,60.4,,7.3,1,5.0,2.7,6.4,,91.5
672,Business,Bachelor's,Average,No,No,3.5,74.0,,7.2,1,1.0,1.6,6.9,,94.0
673,Engineering,High School,Average,No,No,2.1,87.0,3.4319739288814084,7.9,2,2.0,1.2,26.3,,90.3
674,Engineering,High School,Average,No,No,3.3,61.9,,9.0,0,7.0,0.0,16.6,,73.7
675,Engineering,High School,Average,Yes,No,16.4,98.1,2.733672079900816,5.4,0,10.0,2.2,15.6,7.513440199614831,87.9
676,Engineering,Bachelor's,Excellent,No,No,3.5,93.5,2.852466277792906,5.5,1,6.0,0.6,16.5,,90.1
677,Sciences,High School,Good,No,No,14.4,83.0,2.581717927079354,7.8,3,6.0,1.4,6.6,,75.5
678,Humanities,Master's,Excellent,No,Yes,3.9,70.6,2.9543966774546697,7.0,7,6.0,2.8,5.9,,90.7
679,Sciences,Bachelor's,Good,No,Yes,6.4,66.5,3.4839387998696525,7.9,0,8.0,1.3,6.7,,82.2
680,Engineering,Doctorate,Average,No,No,12.3,62.2,3.0540472492523767,6.7,0,5.0,2.0,3.8,,91.2
681,Humanities,Master's,Excellent,No,No,2.5,87.8,3.241716372034433,7.9,2,8.0,0.0,4.5,,82.5
682,Business,High School,Average,No,No,2.8,82.2,4.0,6.5,1,4.0,0.8,4.3,,88.3
683,Humanities,High School,Average,Yes,No,5.0,100.0,3.679251627559389,5.7,0,2.0,0.0,8.4,13.410447227946726,90.0
684,Sciences,Master's,Poor,No,Yes,7.3,94.4,2.3914983947602764,6.0,2,3.0,2.3,6.0,,93.2
685,Business,High School,Excellent,Yes,Yes,14.7,95.8,2.9977993879761673,5.8,1,7.0,2.5,4.1,16.17780865715477,100.0
686,Sciences,Master's,Average,Yes,No,8.1,73.6,2.2831815156021777,6.8,0,6.0,1.7,3.4,17.276457703866313,79.0
687,Humanities,High School,Average,Yes,Yes,9.7,70.9,3.1324209708842305,7.7,2,6.0,1.4,17.7,10.240319614851604,80.4
688,Engineering,Bachelor's,Average,No,No,7.1,92.3,1.8886581677845127,7.7,1,6.0,2.2,4.7,,37.5
689,Engineering,Master's,Average,No,Yes,12.9,100.0,2.647124575822812,6.8,2,6.0,0.0,16.6,,91.1
690,Sciences,Bachelor's,Excellent,No,No,5.0,58.1,3.0813491367577717,6.9,1,6.0,1.9,3.5,,83.2
691,Sciences,Bachelor's,Average,Yes,No,11.1,68.3,2.8752353647714575,7.0,1,7.0,3.0,8.8,13.390498616469694,90.1
692,Engineering,Bachelor's,Good,No,No,6.7,59.1,2.889315170176482,8.2,2,8.0,1.1,1.9,,78.2
693,Sciences,Bachelor's,Excellent,No,Yes,17.5,73.8,3.317317707273991,8.4,0,1.0,4.4,21.7,,100.0
694,Sciences,High School,Average,No,Yes,14.3,72.1,2.892090570776121,5.8,2,6.0,3.3,5.3,,85.0
695,Engineering,High School,Average,Yes,No,8.9,52.7,3.0232668971801613,7.2,3,8.0,0.5,2.0,15.734621727155927,80.1
696,Engineering,High School,Good,Yes,Yes,4.8,100.0,2.9741198808546367,6.0,1,2.0,1.8,9.9,19.088876877372428,93.0
697,Humanities,Bachelor's,Good,Yes,No,4.3,53.9,2.6781627765310194,7.3,1,7.0,3.1,3.4,13.247674286621653,65.6
698,Humanities,High School,Excellent,No,No,3.7,68.7,2.6606238392778954,6.3,3,5.0,1.5,6.9,,82.5
699,Business,Bachelor's,Excellent,Yes,Yes,4.1,73.6,2.546016496069588,6.9,1,2.0,2.8,2.1,18.195259772658414,75.7
700,Engineering,Bachelor's,Good,Yes,No,2.9,72.9,2.230847696486011,6.4,0,3.0,0.4,6.6,2.0,76.0
701,Engineering,Bachelor's,Good,No,No,11.4,78.1,2.446168054151696,7.4,1,6.0,5.3,8.4,,75.7
702,Business,Master's,Good,Yes,No,0.4,72.4,3.2797008397760865,5.0,3,2.0,0.0,9.9,19.485350289856143,89.5
703,Sciences,Master's,Average,No,No,10.4,71.7,2.00158342203331,5.9,0,6.0,1.3,6.8,,73.5
704,Humanities,High School,Good,Yes,No,1.6,69.5,2.9964368404877986,6.6,1,4.0,0.5,3.9,14.421550926291106,63.8
705,Humanities,Bachelor's,Good,Yes,Yes,6.3,91.1,3.192928900571709,7.9,3,8.0,3.3,12.9,6.5167179107652835,92.1
706,Engineering,High School,Excellent,Yes,No,3.0,72.9,3.1157080549466816,6.2,0,4.0,1.2,2.4,9.89077175420489,85.5
707,Engineering,Doctorate,Good,No,No,21.0,61.5,,5.4,1,6.0,3.4,11.3,,85.9
708,Engineering,High School,Good,No,Yes,5.9,45.9,3.5496313450670853,7.1,3,2.0,0.8,2.8,,90.0
709,Engineering,Doctorate,Good,Yes,No,8.6,90.3,2.959825329708974,5.1,3,6.0,1.7,5.1,9.965623682925603,84.1
710,Business,Master's,Poor,Yes,Yes,3.5,81.2,3.6636550749467744,5.9,1,4.0,0.9,7.0,19.200585092390014,91.0
711,Business,High School,Average,Yes,No,14.4,68.6,2.546917116020502,6.1,3,5.0,3.0,10.4,20.780546068220694,76.3
712,Humanities,Bachelor's,Good,No,Yes,10.7,84.5,2.152737903589784,6.8,1,3.0,5.6,13.5,,83.4
713,Engineering,High School,Average,Yes,Yes,15.8,91.9,3.8206128517905205,7.6,3,3.0,4.1,9.6,21.05788469121655,95.7
714,Engineering,Master's,Good,Yes,No,12.3,100.0,2.3458701177471104,8.3,2,5.0,3.7,12.0,15.820084362415088,87.2
715,Business,Master's,Good,Yes,Yes,2.9,60.8,2.2804965270242734,8.8,4,5.0,0.9,18.5,15.075958055456695,67.0
716,Sciences,Master's,Average,Yes,Yes,14.5,74.0,2.8953330213879824,5.9,0,6.0,3.0,1.2,11.480297035191525,100.0
717,Humanities,Bachelor's,Average,No,Yes,6.8,75.1,2.258591703781877,6.4,1,4.0,1.2,6.2,,70.5
718,Humanities,Bachelor's,Average,Yes,No,0.9,88.1,2.8323976846273515,4.8,1,7.0,0.0,6.4,3.790717043424644,70.1
719,Humanities,Doctorate,Average,Yes,No,10.4,83.5,,6.0,4,4.0,3.9,21.1,7.720654142446622,91.7
720,Engineering,Bachelor's,Excellent,Yes,Yes,7.2,95.3,3.0076520130156257,7.5,0,10.0,1.4,18.0,15.639593478185091,86.7
721,Engineering,Bachelor's,Poor,No,No,4.2,70.4,2.9633910000796666,6.2,0,3.0,0.0,4.8,,79.9
722,Engineering,Bachelor's,Average,Yes,Yes,3.1,54.8,3.0081334003560176,6.9,2,5.0,0.3,5.3,16.00524767544554,77.3
723,Humanities,Master's,Average,No,Yes,11.1,76.9,3.9071576787002806,7.0,1,7.0,3.7,12.4,,60.5
724,Engineering,High School,Average,Yes,Yes,14.9,91.7,,6.0,0,9.0,2.3,4.8,13.80390459332575,78.8
725,Humanities,High School,Average,Yes,Yes,5.6,81.0,2.356561450753337,7.7,0,6.0,3.5,4.5,6.000349495818642,84.5
726,Engineering,High School,Good,No,No,3.8,96.4,3.183510129083144,5.5,0,6.0,0.0,9.7,,81.8
727,Engineering,Bachelor's,Average,Yes,No,8.4,100.0,3.113074391289546,6.8,0,5.0,4.2,6.8,24.936312372943696,91.9
728,Business,High School,Good,Yes,No,7.6,97.4,2.609258764395557,6.4,1,5.0,0.0,9.3,13.06693588950611,79.7
729,Sciences,High School,Excellent,Yes,Yes,11.0,89.1,1.7169704093136333,7.5,3,5.0,4.0,31.9,19.894266363920472,75.7
730,Humanities,Bachelor's,Good,Yes,No,13.7,80.2,3.4512157074220977,8.1,3,6.0,4.1,14.7,12.23486616549921,89.7
731,Engineering,Bachelor's,Average,Yes,Yes,7.9,91.6,1.8658606178294024,5.8,1,5.0,2.5,21.7,11.950505827019507,85.3
732,Engineering,Bachelor's,Excellent,Yes,Yes,1.4,94.9,2.4178034937403443,6.4,1,10.0,0.4,10.1,19.144268670348477,82.5
733,Business,Master's,Poor,No,No,4.8,85.1,3.137417377724473,7.1,2,7.0,2.2,11.4,,88.1
734,Engineering,Bachelor's,Good,No,No,4.3,77.6,1.9610753520369277,5.6,1,5.0,1.3,2.9,,79.3
735,Engineering,Bachelor's,Good,Yes,No,5.2,98.1,2.737806588606792,6.9,1,3.0,1.1,12.9,18.465682781197042,83.5
736,Sciences,High School,Average,No,Yes,9.2,49.0,2.9550609017090097,5.5,3,7.0,3.2,3.7,,80.3
737,Engineering,Bachelor's,Excellent,Yes,Yes,6.2,75.6,2.8896691251302675,6.3,1,6.0,1.6,13.0,15.687270981870377,80.3
738,Humanities,Bachelor's,Good,No,Yes,10.2,79.6,3.3710009988617635,7.2,5,1.0,0.9,10.4,,100.0
739,Business,High School,Average,Yes,No,13.3,71.5,3.3157855806372956,7.1,2,7.0,6.7,2.4,14.695420375199218,93.5
740,Engineering,Bachelor's,Average,Yes,Yes,7.3,99.7,2.8384628725645555,6.5,3,6.0,1.0,6.7,12.565505147761954,95.8
741,Sciences,Doctorate,Excellent,No,No,12.0,75.5,2.6319477213703255,6.9,0,6.0,3.8,15.4,,79.7
742,Engineering,Master's,Average,No,Yes,3.2,73.3,3.14984869364402,6.2,1,6.0,0.0,4.2,,92.5
743,Business,Bachelor's,Excellent,Yes,No,2.1,73.4,3.0815762180088284,5.2,1,5.0,0.0,15.4,8.024833897961301,94.5
744,Sciences,Bachelor's,Average,Yes,Yes,8.7,87.8,3.2145524827102463,7.2,1,6.0,2.6,8.8,14.428429016397791,78.6
745,Humanities,High School,Average,Yes,No,6.2,92.1,2.733877800604378,7.9,0,8.0,1.3,3.0,12.940742237961086,78.0
746,Humanities,Master's,Good,No,No,3.8,93.7,1.8420498416962694,7.3,2,6.0,2.3,7.5,,69.7
747,Sciences,High School,Excellent,No,Yes,18.0,95.3,3.0521069908388783,6.9,0,5.0,2.7,12.2,,100.0
748,Sciences,Master's,Good,Yes,No,5.3,59.9,2.077242684671381,5.9,3,6.0,1.5,12.5,10.962794490361768,72.6
749,Engineering,Bachelor's,Poor,No,No,7.7,65.9,2.8175529400838193,5.4,2,5.0,0.6,8.0,,85.4
750,Humanities,Bachelor's,Average,No,No,2.7,86.2,2.636868567709056,8.1,0,8.0,1.1,7.6,,75.5
751,Engineering,High School,Average,No,No,0.1,89.1,2.2712472752153428,4.4,2,2.0,0.0,4.9,,71.5
752,Sciences,Bachelor's,Good,Yes,Yes,8.3,59.6,2.7039651002679954,7.0,1,3.0,3.4,9.3,13.664742646742566,83.4
753,Sciences,Bachelor's,Average,No,No,3.0,100.0,,4.7,0,7.0,0.7,2.5,,79.1
754,Business,Master's,Average,No,No,7.1,97.7,2.1146483654735246,7.3,2,6.0,3.0,21.6,,79.8
755,Sciences,Bachelor's,Poor,No,Yes,0.8,82.5,2.667703297710539,8.4,0,8.0,0.0,11.7,,77.1
756,Sciences,Master's,Average,Yes,No,3.8,61.2,2.1210068890839398,6.5,3,8.0,0.5,17.8,18.5772136982555,72.4
757,Sciences,Doctorate,Average,No,Yes,21.5,75.0,3.187074786634223,5.8,3,8.0,5.5,10.9,,100.0
758,Engineering,High School,Average,No,No,7.6,88.3,3.2149691846254886,7.4,2,7.0,1.4,11.5,,74.6
759,Engineering,High School,Average,Yes,No,14.6,69.1,2.9608671260480413,6.0,2,7.0,5.0,11.8,10.888091744234778,47.2
760,Sciences,Master's,Poor,No,Yes,7.1,64.5,,5.7,2,7.0,0.0,3.8,,80.3
761,Business,High School,Average,Yes,Yes,3.4,100.0,2.9567537309338126,5.9,2,1.0,1.6,5.5,15.185284148730334,97.1
762,Engineering,Bachelor's,Average,No,No,5.3,66.8,3.270601423755584,7.0,1,6.0,0.9,10.9,,81.5
763,Sciences,Bachelor's,Average,Yes,No,5.0,53.9,3.885181163577278,8.4,0,4.0,0.4,10.6,21.62005428084455,97.3
764,Engineering,High School,Poor,No,No,5.9,71.0,3.270074338727559,6.2,3,5.0,2.1,3.6,,91.6
765,Sciences,High School,Average,No,No,2.7,65.6,2.8729866018961476,6.8,2,6.0,0.0,8.4,,72.0
766,Humanities,High School,Good,Yes,Yes,6.6,100.0,3.0593247543044333,7.1,1,6.0,0.0,3.4,17.785266968903915,87.3
767,Business,Bachelor's,Good,Yes,No,5.4,94.7,2.823391542479789,6.2,0,4.0,1.1,9.5,12.885405790289852,76.5
768,Business,Master's,Good,No,Yes,11.2,79.2,3.0958763179602986,6.5,3,6.0,3.3,1.7,,98.7
769,Engineering,High School,Average,Yes,Yes,16.9,95.8,,7.0,4,7.0,4.9,5.1,9.4432933204304,98.8
770,Sciences,Bachelor's,Good,Yes,Yes,6.7,70.9,3.4177830109933574,6.7,1,8.0,3.0,2.1,30.83926584844282,83.5
771,Humanities,Master's,Average,No,No,4.6,93.1,3.179176807541799,4.1,1,6.0,1.6,10.1,,84.0
772,Humanities,Bachelor's,Average,No,Yes,3.7,98.1,3.372742721312802,7.2,5,6.0,0.0,4.6,,92.0
773,Engineering,High School,Average,No,Yes,8.1,81.0,1.8335918493433732,6.5,2,3.0,0.0,12.4,,74.6
774,Business,Master's,Average,No,Yes,2.8,91.1,2.8173582349403183,6.7,2,9.0,2.9,14.5,,84.1
775,Engineering,Master's,Excellent,No,Yes,2.2,100.0,2.956489435630169,9.0,1,7.0,0.0,1.2,,86.0
776,Humanities,Bachelor's,Excellent,No,No,3.5,88.1,2.0739533492085878,6.3,0,6.0,0.0,12.1,,80.5
777,Engineering,High School,Good,Yes,No,6.6,69.8,2.9822324117652763,9.7,2,9.0,0.6,8.3,11.808070466761132,68.2
778,Business,Bachelor's,Good,Yes,Yes,7.6,85.5,2.269752155031548,5.7,3,6.0,1.2,5.7,7.5049277267782415,85.4
779,Humanities,Bachelor's,Average,No,Yes,13.9,69.7,1.8387399459935945,8.4,0,9.0,4.0,18.0,,82.3
780,Business,High School,Good,Yes,No,3.7,87.6,2.947174528038543,6.5,1,6.0,0.6,4.7,12.457584493269707,83.5
781,Business,Bachelor's,Good,Yes,Yes,8.0,73.2,1.8415018216205248,7.1,2,9.0,0.9,2.2,16.473250374332007,18.7
782,Business,Master's,Excellent,No,Yes,4.3,78.7,2.5655498067951927,7.0,1,8.0,1.3,14.0,,78.8
783,Sciences,Master's,Average,Yes,Yes,9.3,94.8,2.325468681592808,5.0,1,6.0,0.1,10.1,10.227989763193573,72.2
784,Sciences,Bachelor's,Good,No,Yes,8.0,99.4,3.340278469717936,7.7,3,5.0,3.5,1.4,,100.0
785,Sciences,High School,Poor,No,Yes,7.4,82.2,2.9315500747487504,5.6,0,5.0,2.0,2.9,,73.8
786,Humanities,High School,Poor,No,No,11.8,60.3,3.1176087642058583,6.3,1,9.0,3.2,8.8,,94.1
787,Sciences,Bachelor's,Poor,No,No,21.4,78.2,2.6175264533717932,7.8,2,4.0,5.4,6.7,,96.7
788,Engineering,Master's,Good,No,No,7.9,80.7,2.371984024382416,6.2,0,6.0,0.8,21.0,,87.5
789,Business,Bachelor's,Good,Yes,No,11.2,68.8,3.7983392182567552,8.5,0,9.0,3.1,7.2,14.906208122169836,99.6
790,Humanities,Bachelor's,Average,No,No,8.0,79.9,3.64691847261128,7.4,3,8.0,1.5,3.6,,86.5
791,Sciences,Bachelor's,Poor,Yes,No,2.6,71.5,1.8934168428655063,5.0,1,5.0,1.2,18.2,14.325683275230562,65.6
792,Humanities,Bachelor's,Good,Yes,Yes,3.5,87.4,3.304206088268792,4.4,1,9.0,1.2,9.1,12.75831458010974,100.0
793,Engineering,Master's,Average,No,Yes,1.4,93.1,2.7594378007220115,7.4,0,2.0,3.1,11.9,,64.5
794,Engineering,High School,Excellent,No,No,4.1,76.4,2.9067885752290734,6.8,0,6.0,2.3,32.8,,82.3
795,Sciences,Bachelor's,Excellent,No,Yes,8.6,71.3,3.076771602643888,7.0,2,1.0,2.5,14.3,,94.3
796,Sciences,Bachelor's,Good,Yes,No,3.9,59.3,2.53633205526528,5.2,0,7.0,2.6,3.8,15.834107959923415,71.7
797,Sciences,High School,Average,No,No,10.7,67.7,1.9215880850375187,8.1,0,10.0,0.0,0.9,,71.3
798,Engineering,Bachelor's,Good,No,Yes,8.0,88.2,3.1213816157665124,7.1,1,6.0,4.0,6.3,,93.1
799,Engineering,Bachelor's,Good,Yes,No,1.9,86.3,3.1096985354957543,7.6,3,5.0,1.3,3.6,14.02070310904514,85.8
800,Sciences,Master's,Good,Yes,No,10.4,76.9,,5.1,2,3.0,2.3,7.2,19.080848102614315,77.9
801,Sciences,High School,Good,Yes,No,3.6,95.1,2.955296072540981,7.4,4,3.0,0.0,4.9,19.258213954253126,67.8
802,Humanities,High School,Average,Yes,Yes,8.6,100.0,3.4669830012966982,4.4,5,6.0,1.6,5.6,18.512626727962775,98.1
803,Engineering,High School,Excellent,Yes,No,5.9,100.0,3.718410948146265,6.7,2,5.0,2.2,16.6,11.992337162163576,91.3
804,Business,Master's,Good,Yes,No,10.3,61.5,3.326785303209953,5.8,1,5.0,1.8,3.4,10.710191393123257,91.1
805,Engineering,High School,Average,No,No,1.8,72.5,2.5732620801051733,5.1,0,5.0,0.2,3.6,,68.2
806,Engineering,Bachelor's,Poor,No,No,2.6,78.5,,4.0,1,7.0,0.0,16.0,,68.4
807,Business,Bachelor's,Good,Yes,Yes,11.7,77.4,3.229145062775628,6.9,1,4.0,5.4,5.1,8.592465591551775,91.5
808,Business,Bachelor's,Good,Yes,No,3.5,79.7,2.870006994885104,4.9,1,5.0,0.4,7.9,12.996966291603997,85.7
809,Engineering,High School,Average,Yes,Yes,2.1,88.7,3.7065590504253345,5.9,1,5.0,0.0,19.8,9.906896650387687,90.8
810,Humanities,High School,Excellent,Yes,No,5.6,95.8,3.054459362913301,6.6,2,8.0,0.0,6.7,5.792420965556884,83.7
811,Sciences,Bachelor's,Average,No,Yes,18.4,79.5,3.098584187598198,6.9,3,5.0,1.0,4.2,,99.2
812,Sciences,Doctorate,Good,No,No,5.7,84.9,3.129637829739974,4.2,1,7.0,0.4,13.2,,87.7
813,Humanities,Bachelor's,Good,No,No,16.3,100.0,3.0285010029102177,10.0,3,6.0,4.8,6.5,,94.3
814,Engineering,Bachelor's,Average,No,Yes,5.6,96.2,2.7078213971155964,5.0,0,8.0,2.1,8.3,,74.7
815,Sciences,Doctorate,Poor,No,Yes,4.7,83.5,2.985365680398389,6.9,0,4.0,0.4,2.3,,87.7
816,Engineering,High School,Good,Yes,No,4.0,53.1,2.5736429145162,8.1,1,9.0,0.5,5.1,9.675572951587194,69.5
817,Business,High School,Good,No,Yes,10.2,81.5,3.087375035110588,8.3,0,6.0,2.0,4.7,,94.9
818,Sciences,High School,Poor,No,Yes,24.2,100.0,3.5187688654209337,7.3,1,7.0,8.5,10.6,,100.0
819,Sciences,Master's,Average,No,Yes,22.3,56.3,3.075648066701672,9.2,0,4.0,8.7,2.4,,100.0
820,Humanities,High School,Excellent,No,Yes,12.8,79.8,3.094770043283943,6.3,3,3.0,2.1,3.6,,100.0
821,Humanities,Bachelor's,Good,No,Yes,6.9,85.0,3.834359338618903,7.6,0,5.0,0.0,11.3,,89.3
822,Humanities,Master's,Poor,No,Yes,3.4,87.7,2.0232254561456204,7.2,2,2.0,1.1,11.9,,73.8
823,Business,High School,Average,Yes,Yes,3.8,60.6,2.3073190663131427,4.9,1,5.0,2.1,8.5,11.430875003743516,69.4
824,Sciences,Doctorate,Good,Yes,No,0.8,76.9,2.579924766973039,6.9,2,6.0,0.0,9.4,13.135291097494893,71.0
825,Business,Doctorate,Average,No,No,16.8,77.9,3.613464128234449,7.3,2,6.0,5.0,6.8,,88.2
826,Sciences,Bachelor's,Excellent,No,Yes,1.6,80.9,3.738427096498811,3.5,2,7.0,1.6,9.3,,77.6
827,Engineering,High School,Average,Yes,Yes,0.3,90.5,2.351821116135343,6.6,1,4.0,0.5,9.5,22.615094862599015,59.1
828,Business,High School,Average,No,No,5.1,90.0,2.2287588782751904,5.9,3,4.0,1.0,8.0,,82.3
829,Business,Bachelor's,Good,Yes,Yes,14.0,99.0,2.423832012639753,6.2,1,9.0,5.9,10.3,19.424834561655807,94.3
830,Engineering,Bachelor's,Good,No,No,7.2,80.8,2.839700327006322,6.1,0,6.0,2.0,7.4,,87.4
831,Humanities,Master's,Good,No,No,6.5,69.9,2.234515307769236,8.0,1,3.0,1.5,8.4,,78.6
832,Business,High School,Good,Yes,No,3.4,63.2,2.798835478767213,6.9,2,6.0,2.1,6.5,19.627743057316405,78.9
833,Engineering,Master's,Average,No,Yes,5.6,80.1,3.140624406689335,8.1,3,5.0,1.3,5.9,,93.8
834,Humanities,Bachelor's,Good,No,Yes,8.6,78.6,2.4291599405783915,5.5,3,9.0,2.8,14.2,,86.7
835,Humanities,High School,Excellent,No,No,2.2,93.5,2.7883006707701017,7.7,0,7.0,0.6,9.3,,95.6
836,Humanities,Bachelor's,Good,Yes,No,8.4,78.7,3.5001198552035304,6.8,1,6.0,1.9,10.5,12.190128180958663,91.6
837,Sciences,Bachelor's,Average,No,Yes,7.4,85.9,2.7921025889844513,6.6,1,6.0,0.1,6.2,,87.9
838,Humanities,Master's,Excellent,No,No,5.0,64.9,3.0163372427868316,8.1,2,4.0,0.4,12.2,,84.0
839,Engineering,High School,Good,Yes,Yes,5.9,80.9,3.2087464622383237,6.3,3,7.0,1.3,9.9,5.4981845318533225,81.2
840,Engineering,Bachelor's,Average,Yes,No,6.2,77.9,2.541205516070481,7.5,1,6.0,2.9,12.2,17.72143202194402,86.3
841,Engineering,Bachelor's,Good,No,Yes,6.0,68.9,3.0501453930893776,5.4,1,7.0,2.0,20.6,,78.9
842,Business,Bachelor's,Excellent,Yes,Yes,17.7,71.7,3.5171080560442984,9.4,1,8.0,0.2,7.1,21.830757208870388,99.8
843,Sciences,Bachelor's,Excellent,Yes,No,8.3,90.9,2.833692774264817,6.5,1,10.0,1.8,13.1,17.63724889018174,80.8
844,Sciences,Bachelor's,Good,Yes,No,10.5,84.0,3.3833380545035574,7.5,3,5.0,3.8,9.6,17.772464485290133,100.0
845,Sciences,High School,Poor,No,No,9.3,96.8,2.623638532837493,5.3,0,7.0,1.7,12.6,,76.0
846,Business,High School,Good,No,No,8.5,68.9,3.0956467970323494,7.5,1,6.0,0.0,20.8,,77.9
847,Engineering,Bachelor's,Poor,Yes,No,5.9,96.3,3.1817853453193568,5.7,3,3.0,0.5,2.5,21.310968191460898,86.2
848,Sciences,Bachelor's,Good,No,No,5.7,100.0,2.634008977758316,8.4,2,7.0,1.6,1.1,,93.0
849,Engineering,Bachelor's,Poor,No,No,3.4,73.9,3.3134830308066214,7.3,0,5.0,2.1,4.0,,96.2
850,Engineering,Bachelor's,Good,Yes,No,4.5,76.1,2.489336163979926,4.6,1,7.0,2.0,18.5,16.18054755971871,71.0
